Iteration,Pattern,CPU Load (%),Execution Time (ms),Energy Consumed (J)
5387,NonVisitorPattern,0.00,0.07,0.0000
5388,VisitorPattern,0.00,0.07,0.0000
5388,NonVisitorPattern,0.00,0.07,0.0000
5389,VisitorPattern,0.00,0.07,0.0000
5389,NonVisitorPattern,0.00,0.07,0.0000
5390,VisitorPattern,0.00,0.07,0.0000
5390,NonVisitorPattern,0.00,0.07,0.0000
5391,VisitorPattern,0.00,0.07,0.0000
5391,NonVisitorPattern,0.00,0.07,0.0000
5392,VisitorPattern,0.00,0.07,0.0000
5392,NonVisitorPattern,0.00,0.07,0.0000
5393,VisitorPattern,0.00,0.07,0.0000
5393,NonVisitorPattern,0.00,0.07,0.0000
5394,VisitorPattern,0.00,0.07,0.0000
5394,NonVisitorPattern,0.00,0.07,0.0000
5395,VisitorPattern,0.00,0.08,0.0000
5395,NonVisitorPattern,0.00,0.07,0.0000
5396,VisitorPattern,0.00,0.07,0.0000
5396,NonVisitorPattern,0.00,0.07,0.0000
5397,VisitorPattern,0.00,0.08,0.0000
5397,NonVisitorPattern,0.00,0.07,0.0000
5398,VisitorPattern,0.00,0.07,0.0000
5398,NonVisitorPattern,0.00,0.07,0.0000
5399,VisitorPattern,0.00,0.08,0.0000
5399,NonVisitorPattern,0.00,0.07,0.0000
5400,VisitorPattern,0.00,0.07,0.0000
5400,NonVisitorPattern,0.00,0.07,0.0000
5401,VisitorPattern,0.00,0.07,0.0000
5401,NonVisitorPattern,0.00,0.07,0.0000
5402,VisitorPattern,0.00,0.08,0.0000
5402,NonVisitorPattern,0.00,0.07,0.0000
5403,VisitorPattern,0.00,0.08,0.0000
5403,NonVisitorPattern,0.00,0.07,0.0000
5404,VisitorPattern,0.00,0.08,0.0000
5404,NonVisitorPattern,0.00,0.09,0.0000
5405,VisitorPattern,0.00,0.09,0.0000
5405,NonVisitorPattern,0.00,0.08,0.0000
5406,VisitorPattern,0.00,0.08,0.0000
5406,NonVisitorPattern,0.00,0.09,0.0000
5407,VisitorPattern,0.00,0.09,0.0000
5407,NonVisitorPattern,0.00,0.09,0.0000
5408,VisitorPattern,0.00,0.09,0.0000
5408,NonVisitorPattern,0.00,0.08,0.0000
5409,VisitorPattern,0.00,0.09,0.0000
5409,NonVisitorPattern,0.00,0.08,0.0000
5410,VisitorPattern,0.00,0.08,0.0000
5410,NonVisitorPattern,0.00,0.08,0.0000
5411,VisitorPattern,0.00,0.08,0.0000
5411,NonVisitorPattern,0.00,0.08,0.0000
5412,VisitorPattern,0.00,0.08,0.0000
5412,NonVisitorPattern,0.00,0.08,0.0000
5413,VisitorPattern,0.00,0.08,0.0000
5413,NonVisitorPattern,0.00,0.08,0.0000
5414,VisitorPattern,0.00,0.08,0.0000
5414,NonVisitorPattern,0.00,0.08,0.0000
5415,VisitorPattern,0.00,0.08,0.0000
5415,NonVisitorPattern,0.00,0.08,0.0000
5416,VisitorPattern,0.00,0.08,0.0000
5416,NonVisitorPattern,0.00,0.08,0.0000
5417,VisitorPattern,0.00,0.08,0.0000
5417,NonVisitorPattern,0.00,0.08,0.0000
5418,VisitorPattern,0.00,0.08,0.0000
5418,NonVisitorPattern,0.00,0.08,0.0000
5419,VisitorPattern,0.00,0.08,0.0000
5419,NonVisitorPattern,0.00,0.08,0.0000
5420,VisitorPattern,0.00,0.08,0.0000
5420,NonVisitorPattern,0.00,0.08,0.0000
5421,VisitorPattern,0.00,0.08,0.0000
5421,NonVisitorPattern,0.00,0.08,0.0000
5422,VisitorPattern,0.00,0.08,0.0000
5422,NonVisitorPattern,0.00,0.08,0.0000
5423,VisitorPattern,0.00,0.08,0.0000
5423,NonVisitorPattern,0.00,0.08,0.0000
5424,VisitorPattern,0.00,0.09,0.0000
5424,NonVisitorPattern,0.00,0.08,0.0000
5425,VisitorPattern,0.00,0.09,0.0000
5425,NonVisitorPattern,0.00,0.08,0.0000
5426,VisitorPattern,0.00,0.09,0.0000
5426,NonVisitorPattern,0.00,0.08,0.0000
5427,VisitorPattern,0.00,0.08,0.0000
5427,NonVisitorPattern,0.00,0.08,0.0000
5428,VisitorPattern,0.00,0.08,0.0000
5428,NonVisitorPattern,0.00,0.08,0.0000
5429,VisitorPattern,0.00,0.08,0.0000
5429,NonVisitorPattern,0.00,0.08,0.0000
5430,VisitorPattern,0.00,0.08,0.0000
5430,NonVisitorPattern,0.00,0.08,0.0000
5431,VisitorPattern,0.00,0.08,0.0000
5431,NonVisitorPattern,0.00,0.08,0.0000
5432,VisitorPattern,0.00,0.08,0.0000
5432,NonVisitorPattern,0.00,0.08,0.0000
5433,VisitorPattern,0.00,0.08,0.0000
5433,NonVisitorPattern,0.00,0.08,0.0000
5434,VisitorPattern,0.00,0.08,0.0000
5434,NonVisitorPattern,0.00,0.08,0.0000
5435,VisitorPattern,0.00,0.09,0.0000
5435,NonVisitorPattern,0.00,0.08,0.0000
5436,VisitorPattern,0.00,0.09,0.0000
5436,NonVisitorPattern,0.00,0.08,0.0000
5437,VisitorPattern,0.00,0.08,0.0000
5437,NonVisitorPattern,0.00,0.08,0.0000
5438,VisitorPattern,0.00,0.09,0.0000
5438,NonVisitorPattern,0.00,0.08,0.0000
5439,VisitorPattern,0.00,0.08,0.0000
5439,NonVisitorPattern,0.00,0.08,0.0000
5440,VisitorPattern,0.00,0.08,0.0000
5440,NonVisitorPattern,0.00,0.08,0.0000
5441,VisitorPattern,0.00,0.08,0.0000
5441,NonVisitorPattern,0.00,0.08,0.0000
5442,VisitorPattern,0.00,0.08,0.0000
5442,NonVisitorPattern,0.00,0.08,0.0000
5443,VisitorPattern,0.00,0.09,0.0000
5443,NonVisitorPattern,0.00,0.08,0.0000
5444,VisitorPattern,0.00,0.09,0.0000
5444,NonVisitorPattern,0.00,0.09,0.0000
5445,VisitorPattern,0.00,0.09,0.0000
5445,NonVisitorPattern,0.00,0.08,0.0000
5446,VisitorPattern,0.00,0.08,0.0000
5446,NonVisitorPattern,0.00,0.08,0.0000
5447,VisitorPattern,0.00,0.08,0.0000
5447,NonVisitorPattern,0.00,0.07,0.0000
5448,VisitorPattern,0.00,0.08,0.0000
5448,NonVisitorPattern,0.00,0.08,0.0000
5449,VisitorPattern,0.00,0.08,0.0000
5449,NonVisitorPattern,0.00,0.08,0.0000
5450,VisitorPattern,0.00,0.08,0.0000
5450,NonVisitorPattern,0.00,0.08,0.0000
5451,VisitorPattern,0.00,0.08,0.0000
5451,NonVisitorPattern,0.00,0.08,0.0000
5452,VisitorPattern,0.00,0.08,0.0000
5452,NonVisitorPattern,0.00,0.08,0.0000
5453,VisitorPattern,0.00,0.08,0.0000
5453,NonVisitorPattern,0.00,0.08,0.0000
5454,VisitorPattern,0.00,0.08,0.0000
5454,NonVisitorPattern,0.00,0.12,0.0000
5455,VisitorPattern,0.00,0.09,0.0000
5455,NonVisitorPattern,0.00,0.07,0.0000
5456,VisitorPattern,0.00,0.07,0.0000
5456,NonVisitorPattern,0.00,0.07,0.0000
5457,VisitorPattern,0.00,0.07,0.0000
5457,NonVisitorPattern,0.00,0.07,0.0000
5458,VisitorPattern,0.00,0.08,0.0000
5458,NonVisitorPattern,0.00,0.07,0.0000
5459,VisitorPattern,0.00,0.07,0.0000
5459,NonVisitorPattern,0.00,0.07,0.0000
5460,VisitorPattern,0.00,0.07,0.0000
5460,NonVisitorPattern,0.00,0.07,0.0000
5461,VisitorPattern,0.00,0.07,0.0000
5461,NonVisitorPattern,0.00,0.07,0.0000
5462,VisitorPattern,0.00,0.07,0.0000
5462,NonVisitorPattern,0.00,0.07,0.0000
5463,VisitorPattern,0.00,0.07,0.0000
5463,NonVisitorPattern,0.00,0.07,0.0000
5464,VisitorPattern,0.00,0.07,0.0000
5464,NonVisitorPattern,0.00,0.07,0.0000
5465,VisitorPattern,0.00,0.07,0.0000
5465,NonVisitorPattern,0.00,0.07,0.0000
5466,VisitorPattern,0.00,0.07,0.0000
5466,NonVisitorPattern,0.00,0.06,0.0000
5467,VisitorPattern,0.00,0.07,0.0000
5467,NonVisitorPattern,0.00,0.07,0.0000
5468,VisitorPattern,0.00,0.07,0.0000
5468,NonVisitorPattern,0.00,0.07,0.0000
5469,VisitorPattern,0.00,0.07,0.0000
5469,NonVisitorPattern,0.00,0.07,0.0000
5470,VisitorPattern,0.00,0.07,0.0000
5470,NonVisitorPattern,0.00,0.07,0.0000
5471,VisitorPattern,0.00,0.08,0.0000
5471,NonVisitorPattern,0.00,0.07,0.0000
5472,VisitorPattern,0.00,0.07,0.0000
5472,NonVisitorPattern,0.00,0.07,0.0000
5473,VisitorPattern,0.00,0.07,0.0000
5473,NonVisitorPattern,0.00,0.07,0.0000
5474,VisitorPattern,0.00,0.07,0.0000
5474,NonVisitorPattern,0.00,0.07,0.0000
5475,VisitorPattern,0.00,0.08,0.0000
5475,NonVisitorPattern,0.00,0.07,0.0000
5476,VisitorPattern,0.00,0.07,0.0000
5476,NonVisitorPattern,0.00,0.07,0.0000
5477,VisitorPattern,0.00,0.08,0.0000
5477,NonVisitorPattern,0.00,0.07,0.0000
5478,VisitorPattern,0.00,0.07,0.0000
5478,NonVisitorPattern,0.00,0.07,0.0000
5479,VisitorPattern,0.00,0.07,0.0000
5479,NonVisitorPattern,0.00,0.07,0.0000
5480,VisitorPattern,0.00,0.07,0.0000
5480,NonVisitorPattern,0.00,0.07,0.0000
5481,VisitorPattern,0.00,0.07,0.0000
5481,NonVisitorPattern,0.00,0.07,0.0000
5482,VisitorPattern,0.00,0.07,0.0000
5482,NonVisitorPattern,0.00,0.07,0.0000
5483,VisitorPattern,0.00,0.07,0.0000
5483,NonVisitorPattern,0.00,0.07,0.0000
5484,VisitorPattern,0.00,0.07,0.0000
5484,NonVisitorPattern,0.00,0.07,0.0000
5485,VisitorPattern,0.00,0.07,0.0000
5485,NonVisitorPattern,0.00,0.07,0.0000
5486,VisitorPattern,0.00,0.07,0.0000
5486,NonVisitorPattern,0.00,0.07,0.0000
5487,VisitorPattern,0.00,0.07,0.0000
5487,NonVisitorPattern,0.00,0.07,0.0000
5488,VisitorPattern,0.00,0.07,0.0000
5488,NonVisitorPattern,0.00,0.07,0.0000
5489,VisitorPattern,0.00,0.07,0.0000
5489,NonVisitorPattern,0.00,0.07,0.0000
5490,VisitorPattern,0.00,0.07,0.0000
5490,NonVisitorPattern,0.00,0.07,0.0000
5491,VisitorPattern,0.00,0.07,0.0000
5491,NonVisitorPattern,0.00,0.07,0.0000
5492,VisitorPattern,0.00,0.07,0.0000
5492,NonVisitorPattern,0.00,0.07,0.0000
5493,VisitorPattern,0.00,0.07,0.0000
5493,NonVisitorPattern,0.00,0.07,0.0000
5494,VisitorPattern,0.00,0.07,0.0000
5494,NonVisitorPattern,0.00,0.07,0.0000
5495,VisitorPattern,0.00,0.07,0.0000
5495,NonVisitorPattern,0.00,0.07,0.0000
5496,VisitorPattern,0.00,0.21,0.0000
5496,NonVisitorPattern,0.00,0.10,0.0000
5497,VisitorPattern,0.00,0.08,0.0000
5497,NonVisitorPattern,0.00,0.07,0.0000
5498,VisitorPattern,0.00,0.07,0.0000
5498,NonVisitorPattern,0.00,0.07,0.0000
5499,VisitorPattern,0.00,0.08,0.0000
5499,NonVisitorPattern,0.00,0.08,0.0000
5500,VisitorPattern,0.00,0.08,0.0000
5500,NonVisitorPattern,0.00,0.08,0.0000
5501,VisitorPattern,0.00,0.08,0.0000
5501,NonVisitorPattern,0.00,0.08,0.0000
5502,VisitorPattern,0.00,0.08,0.0000
5502,NonVisitorPattern,0.00,0.08,0.0000
5503,VisitorPattern,0.00,0.08,0.0000
5503,NonVisitorPattern,0.00,0.08,0.0000
5504,VisitorPattern,0.00,0.09,0.0000
5504,NonVisitorPattern,0.00,0.08,0.0000
5505,VisitorPattern,0.00,0.08,0.0000
5505,NonVisitorPattern,0.00,0.08,0.0000
5506,VisitorPattern,0.00,0.08,0.0000
5506,NonVisitorPattern,0.00,0.08,0.0000
5507,VisitorPattern,0.00,0.08,0.0000
5507,NonVisitorPattern,0.00,0.08,0.0000
5508,VisitorPattern,0.00,0.08,0.0000
5508,NonVisitorPattern,0.00,0.08,0.0000
5509,VisitorPattern,0.00,0.08,0.0000
5509,NonVisitorPattern,0.00,0.08,0.0000
5510,VisitorPattern,0.00,0.08,0.0000
5510,NonVisitorPattern,0.00,0.08,0.0000
5511,VisitorPattern,0.00,0.08,0.0000
5511,NonVisitorPattern,0.00,0.08,0.0000
5512,VisitorPattern,0.00,0.08,0.0000
5512,NonVisitorPattern,0.00,0.08,0.0000
5513,VisitorPattern,0.00,0.08,0.0000
5513,NonVisitorPattern,0.00,0.08,0.0000
5514,VisitorPattern,0.00,0.08,0.0000
5514,NonVisitorPattern,0.00,0.08,0.0000
5515,VisitorPattern,0.00,0.09,0.0000
5515,NonVisitorPattern,0.00,0.08,0.0000
5516,VisitorPattern,0.00,0.08,0.0000
5516,NonVisitorPattern,0.00,0.08,0.0000
5517,VisitorPattern,0.00,0.08,0.0000
5517,NonVisitorPattern,0.00,0.08,0.0000
5518,VisitorPattern,0.00,0.08,0.0000
5518,NonVisitorPattern,0.00,0.08,0.0000
5519,VisitorPattern,0.00,0.08,0.0000
5519,NonVisitorPattern,0.00,0.08,0.0000
5520,VisitorPattern,0.00,0.08,0.0000
5520,NonVisitorPattern,0.00,0.08,0.0000
5521,VisitorPattern,0.00,0.08,0.0000
5521,NonVisitorPattern,0.00,0.08,0.0000
5522,VisitorPattern,0.00,0.08,0.0000
5522,NonVisitorPattern,0.00,0.08,0.0000
5523,VisitorPattern,0.00,0.08,0.0000
5523,NonVisitorPattern,0.00,0.08,0.0000
5524,VisitorPattern,0.00,0.08,0.0000
5524,NonVisitorPattern,0.00,0.08,0.0000
5525,VisitorPattern,0.00,0.08,0.0000
5525,NonVisitorPattern,0.00,0.08,0.0000
5526,VisitorPattern,0.00,0.08,0.0000
5526,NonVisitorPattern,0.00,0.08,0.0000
5527,VisitorPattern,0.00,0.08,0.0000
5527,NonVisitorPattern,0.00,0.08,0.0000
5528,VisitorPattern,0.00,0.08,0.0000
5528,NonVisitorPattern,0.00,0.08,0.0000
5529,VisitorPattern,0.00,0.08,0.0000
5529,NonVisitorPattern,0.00,0.07,0.0000
5530,VisitorPattern,0.00,0.08,0.0000
5530,NonVisitorPattern,0.00,0.08,0.0000
5531,VisitorPattern,0.00,0.08,0.0000
5531,NonVisitorPattern,0.00,0.08,0.0000
5532,VisitorPattern,0.00,0.08,0.0000
5532,NonVisitorPattern,0.00,0.08,0.0000
5533,VisitorPattern,0.00,0.08,0.0000
5533,NonVisitorPattern,0.00,0.08,0.0000
5534,VisitorPattern,0.00,0.12,0.0000
5534,NonVisitorPattern,0.00,0.09,0.0000
5535,VisitorPattern,0.00,0.08,0.0000
5535,NonVisitorPattern,0.00,0.13,0.0000
5536,VisitorPattern,0.00,0.11,0.0000
5536,NonVisitorPattern,0.00,0.08,0.0000
5537,VisitorPattern,0.00,0.09,0.0000
5537,NonVisitorPattern,0.00,0.08,0.0000
5538,VisitorPattern,0.00,0.08,0.0000
5538,NonVisitorPattern,0.00,0.07,0.0000
5539,VisitorPattern,0.00,0.08,0.0000
5539,NonVisitorPattern,0.00,0.08,0.0000
5540,VisitorPattern,0.00,0.09,0.0000
5540,NonVisitorPattern,0.00,0.08,0.0000
5541,VisitorPattern,0.00,0.08,0.0000
5541,NonVisitorPattern,0.00,0.08,0.0000
5542,VisitorPattern,0.00,0.08,0.0000
5542,NonVisitorPattern,0.00,0.08,0.0000
5543,VisitorPattern,0.00,0.08,0.0000
5543,NonVisitorPattern,0.00,0.07,0.0000
5544,VisitorPattern,0.00,0.23,0.0000
5544,NonVisitorPattern,0.00,0.12,0.0000
5545,VisitorPattern,0.00,0.25,0.0000
5545,NonVisitorPattern,0.00,0.11,0.0000
5546,VisitorPattern,0.00,0.12,0.0000
5546,NonVisitorPattern,0.00,0.11,0.0000
5547,VisitorPattern,0.00,0.12,0.0000
5547,NonVisitorPattern,0.00,0.12,0.0000
5548,VisitorPattern,0.00,0.12,0.0000
5548,NonVisitorPattern,0.00,0.11,0.0000
5549,VisitorPattern,0.00,0.15,0.0000
5549,NonVisitorPattern,0.00,0.14,0.0000
5550,VisitorPattern,0.00,0.15,0.0000
5550,NonVisitorPattern,0.00,0.14,0.0000
5551,VisitorPattern,0.00,0.15,0.0000
5551,NonVisitorPattern,0.00,0.14,0.0000
5552,VisitorPattern,0.00,0.15,0.0000
5552,NonVisitorPattern,0.00,0.13,0.0000
5553,VisitorPattern,0.00,0.14,0.0000
5553,NonVisitorPattern,0.00,0.13,0.0000
5554,VisitorPattern,0.00,0.13,0.0000
5554,NonVisitorPattern,0.00,0.12,0.0000
5555,VisitorPattern,0.00,0.13,0.0000
5555,NonVisitorPattern,0.00,0.12,0.0000
5556,VisitorPattern,0.00,0.13,0.0000
5556,NonVisitorPattern,0.00,0.11,0.0000
5557,VisitorPattern,0.00,0.12,0.0000
5557,NonVisitorPattern,0.00,0.11,0.0000
5558,VisitorPattern,0.00,0.12,0.0000
5558,NonVisitorPattern,0.00,0.11,0.0000
5559,VisitorPattern,0.00,0.12,0.0000
5559,NonVisitorPattern,0.00,0.11,0.0000
5560,VisitorPattern,0.00,0.12,0.0000
5560,NonVisitorPattern,0.00,0.11,0.0000
5561,VisitorPattern,0.00,0.11,0.0000
5561,NonVisitorPattern,0.00,0.11,0.0000
5562,VisitorPattern,0.00,0.12,0.0000
5562,NonVisitorPattern,0.00,0.11,0.0000
5563,VisitorPattern,0.00,0.12,0.0000
5563,NonVisitorPattern,0.00,0.11,0.0000
5564,VisitorPattern,0.00,0.12,0.0000
5564,NonVisitorPattern,0.00,0.11,0.0000
5565,VisitorPattern,0.00,0.12,0.0000
5565,NonVisitorPattern,0.00,0.11,0.0000
5566,VisitorPattern,0.00,0.11,0.0000
5566,NonVisitorPattern,0.00,0.11,0.0000
5567,VisitorPattern,0.00,0.11,0.0000
5567,NonVisitorPattern,0.00,0.11,0.0000
5568,VisitorPattern,0.00,0.12,0.0000
5568,NonVisitorPattern,0.00,0.11,0.0000
5569,VisitorPattern,0.00,0.12,0.0000
5569,NonVisitorPattern,0.00,0.11,0.0000
5570,VisitorPattern,0.00,0.12,0.0000
5570,NonVisitorPattern,0.00,0.11,0.0000
5571,VisitorPattern,0.00,0.11,0.0000
5571,NonVisitorPattern,0.00,0.11,0.0000
5572,VisitorPattern,0.00,0.12,0.0000
5572,NonVisitorPattern,0.00,0.11,0.0000
5573,VisitorPattern,0.00,0.11,0.0000
5573,NonVisitorPattern,0.00,0.11,0.0000
5574,VisitorPattern,0.00,0.11,0.0000
5574,NonVisitorPattern,0.00,0.11,0.0000
5575,VisitorPattern,0.00,0.12,0.0000
5575,NonVisitorPattern,0.00,0.11,0.0000
5576,VisitorPattern,0.00,0.12,0.0000
5576,NonVisitorPattern,0.00,0.11,0.0000
5577,VisitorPattern,0.00,0.12,0.0000
5577,NonVisitorPattern,0.00,0.11,0.0000
5578,VisitorPattern,0.00,0.12,0.0000
5578,NonVisitorPattern,0.00,0.11,0.0000
5579,VisitorPattern,0.00,0.12,0.0000
5579,NonVisitorPattern,0.00,0.11,0.0000
5580,VisitorPattern,0.00,0.12,0.0000
5580,NonVisitorPattern,0.00,0.11,0.0000
5581,VisitorPattern,0.00,0.12,0.0000
5581,NonVisitorPattern,0.00,0.11,0.0000
5582,VisitorPattern,0.00,0.12,0.0000
5582,NonVisitorPattern,0.00,0.11,0.0000
5583,VisitorPattern,0.00,0.11,0.0000
5583,NonVisitorPattern,0.00,0.11,0.0000
5584,VisitorPattern,0.00,0.12,0.0000
5584,NonVisitorPattern,0.00,0.11,0.0000
5585,VisitorPattern,0.00,0.12,0.0000
5585,NonVisitorPattern,0.00,0.11,0.0000
5586,VisitorPattern,0.00,0.12,0.0000
5586,NonVisitorPattern,0.00,0.11,0.0000
5587,VisitorPattern,0.00,0.11,0.0000
5587,NonVisitorPattern,0.00,0.11,0.0000
5588,VisitorPattern,0.00,0.12,0.0000
5588,NonVisitorPattern,0.00,0.11,0.0000
5589,VisitorPattern,0.00,0.11,0.0000
5589,NonVisitorPattern,0.00,0.11,0.0000
5590,VisitorPattern,0.00,0.12,0.0000
5590,NonVisitorPattern,0.00,0.11,0.0000
5591,VisitorPattern,0.00,0.12,0.0000
5591,NonVisitorPattern,0.00,0.11,0.0000
5592,VisitorPattern,0.00,0.12,0.0000
5592,NonVisitorPattern,0.00,0.11,0.0000
5593,VisitorPattern,0.00,0.12,0.0000
5593,NonVisitorPattern,0.00,0.11,0.0000
5594,VisitorPattern,0.00,0.12,0.0000
5594,NonVisitorPattern,0.00,0.11,0.0000
5595,VisitorPattern,0.00,0.12,0.0000
5595,NonVisitorPattern,0.00,0.11,0.0000
5596,VisitorPattern,0.00,0.12,0.0000
5596,NonVisitorPattern,0.00,0.11,0.0000
5597,VisitorPattern,0.00,0.12,0.0000
5597,NonVisitorPattern,0.00,0.11,0.0000
5598,VisitorPattern,0.00,0.12,0.0000
5598,NonVisitorPattern,0.00,0.12,0.0000
5599,VisitorPattern,0.00,0.12,0.0000
5599,NonVisitorPattern,0.00,0.11,0.0000
5600,VisitorPattern,0.00,0.12,0.0000
5600,NonVisitorPattern,0.00,0.11,0.0000
5601,VisitorPattern,0.00,0.12,0.0000
5601,NonVisitorPattern,0.00,0.11,0.0000
5602,VisitorPattern,0.00,0.12,0.0000
5602,NonVisitorPattern,0.00,0.18,0.0000
5603,VisitorPattern,0.00,0.09,0.0000
5603,NonVisitorPattern,0.00,0.09,0.0000
5604,VisitorPattern,0.00,0.09,0.0000
5604,NonVisitorPattern,0.00,0.08,0.0000
5605,VisitorPattern,0.00,0.09,0.0000
5605,NonVisitorPattern,0.00,0.08,0.0000
5606,VisitorPattern,0.00,0.09,0.0000
5606,NonVisitorPattern,0.00,0.08,0.0000
5607,VisitorPattern,0.00,0.09,0.0000
5607,NonVisitorPattern,0.00,0.09,0.0000
5608,VisitorPattern,0.00,0.09,0.0000
5608,NonVisitorPattern,0.00,0.09,0.0000
5609,VisitorPattern,0.00,0.09,0.0000
5609,NonVisitorPattern,0.00,0.08,0.0000
5610,VisitorPattern,0.00,0.08,0.0000
5610,NonVisitorPattern,0.00,0.08,0.0000
5611,VisitorPattern,0.00,0.09,0.0000
5611,NonVisitorPattern,0.00,0.08,0.0000
5612,VisitorPattern,0.00,0.08,0.0000
5612,NonVisitorPattern,0.00,0.09,0.0000
5613,VisitorPattern,0.00,0.09,0.0000
5613,NonVisitorPattern,0.00,0.08,0.0000
5614,VisitorPattern,0.00,0.09,0.0000
5614,NonVisitorPattern,0.00,0.08,0.0000
5615,VisitorPattern,0.00,0.09,0.0000
5615,NonVisitorPattern,0.00,0.08,0.0000
5616,VisitorPattern,0.00,0.09,0.0000
5616,NonVisitorPattern,0.00,0.09,0.0000
5617,VisitorPattern,0.00,0.09,0.0000
5617,NonVisitorPattern,0.00,0.08,0.0000
5618,VisitorPattern,0.00,0.08,0.0000
5618,NonVisitorPattern,0.00,0.08,0.0000
5619,VisitorPattern,0.00,0.08,0.0000
5619,NonVisitorPattern,0.00,0.08,0.0000
5620,VisitorPattern,0.00,0.08,0.0000
5620,NonVisitorPattern,0.00,0.08,0.0000
5621,VisitorPattern,0.00,0.09,0.0000
5621,NonVisitorPattern,0.00,0.08,0.0000
5622,VisitorPattern,0.00,0.08,0.0000
5622,NonVisitorPattern,0.00,0.08,0.0000
5623,VisitorPattern,0.00,0.09,0.0000
5623,NonVisitorPattern,0.00,0.08,0.0000
5624,VisitorPattern,0.00,0.09,0.0000
5624,NonVisitorPattern,0.00,0.08,0.0000
5625,VisitorPattern,0.00,0.09,0.0000
5625,NonVisitorPattern,0.00,0.08,0.0000
5626,VisitorPattern,0.00,0.09,0.0000
5626,NonVisitorPattern,0.00,0.08,0.0000
5627,VisitorPattern,0.00,0.09,0.0000
5627,NonVisitorPattern,0.00,0.08,0.0000
5628,VisitorPattern,0.00,0.08,0.0000
5628,NonVisitorPattern,0.00,0.08,0.0000
5629,VisitorPattern,0.00,0.08,0.0000
5629,NonVisitorPattern,0.00,0.08,0.0000
5630,VisitorPattern,0.00,0.08,0.0000
5630,NonVisitorPattern,0.00,0.08,0.0000
5631,VisitorPattern,0.00,0.08,0.0000
5631,NonVisitorPattern,0.00,0.08,0.0000
5632,VisitorPattern,0.00,0.08,0.0000
5632,NonVisitorPattern,0.00,0.08,0.0000
5633,VisitorPattern,0.00,0.08,0.0000
5633,NonVisitorPattern,0.00,0.08,0.0000
5634,VisitorPattern,0.00,0.08,0.0000
5634,NonVisitorPattern,0.00,0.08,0.0000
5635,VisitorPattern,0.00,0.08,0.0000
5635,NonVisitorPattern,0.00,0.08,0.0000
5636,VisitorPattern,0.00,0.08,0.0000
5636,NonVisitorPattern,0.00,0.08,0.0000
5637,VisitorPattern,0.00,0.09,0.0000
5637,NonVisitorPattern,0.00,0.08,0.0000
5638,VisitorPattern,0.00,0.08,0.0000
5638,NonVisitorPattern,0.00,0.08,0.0000
5639,VisitorPattern,0.00,0.08,0.0000
5639,NonVisitorPattern,0.00,0.08,0.0000
5640,VisitorPattern,0.00,0.08,0.0000
5640,NonVisitorPattern,0.00,0.08,0.0000
5641,VisitorPattern,0.00,0.08,0.0000
5641,NonVisitorPattern,0.00,0.08,0.0000
5642,VisitorPattern,0.00,0.09,0.0000
5642,NonVisitorPattern,0.00,0.08,0.0000
5643,VisitorPattern,0.00,0.08,0.0000
5643,NonVisitorPattern,0.00,0.08,0.0000
5644,VisitorPattern,0.00,0.08,0.0000
5644,NonVisitorPattern,0.00,0.08,0.0000
5645,VisitorPattern,0.00,0.08,0.0000
5645,NonVisitorPattern,0.00,0.07,0.0000
5646,VisitorPattern,0.00,0.08,0.0000
5646,NonVisitorPattern,0.00,0.08,0.0000
5647,VisitorPattern,0.00,0.08,0.0000
5647,NonVisitorPattern,0.00,0.08,0.0000
5648,VisitorPattern,0.00,0.08,0.0000
5648,NonVisitorPattern,0.00,0.08,0.0000
5649,VisitorPattern,0.00,0.08,0.0000
5649,NonVisitorPattern,0.00,0.08,0.0000
5650,VisitorPattern,0.00,0.08,0.0000
5650,NonVisitorPattern,0.00,0.08,0.0000
5651,VisitorPattern,0.00,0.08,0.0000
5651,NonVisitorPattern,0.00,0.08,0.0000
5652,VisitorPattern,0.00,0.08,0.0000
5652,NonVisitorPattern,0.00,0.08,0.0000
5653,VisitorPattern,0.00,0.09,0.0000
5653,NonVisitorPattern,0.00,0.08,0.0000
5654,VisitorPattern,0.00,0.08,0.0000
5654,NonVisitorPattern,0.00,0.08,0.0000
5655,VisitorPattern,0.00,0.08,0.0000
5655,NonVisitorPattern,0.00,0.08,0.0000
5656,VisitorPattern,0.00,0.08,0.0000
5656,NonVisitorPattern,0.00,0.08,0.0000
5657,VisitorPattern,0.00,0.08,0.0000
5657,NonVisitorPattern,0.00,0.08,0.0000
5658,VisitorPattern,0.00,0.08,0.0000
5658,NonVisitorPattern,0.00,0.08,0.0000
5659,VisitorPattern,0.00,0.08,0.0000
5659,NonVisitorPattern,0.00,0.08,0.0000
5660,VisitorPattern,0.00,0.08,0.0000
5660,NonVisitorPattern,0.00,0.08,0.0000
5661,VisitorPattern,0.00,0.09,0.0000
5661,NonVisitorPattern,0.00,0.08,0.0000
5662,VisitorPattern,0.00,0.08,0.0000
5662,NonVisitorPattern,0.00,0.08,0.0000
5663,VisitorPattern,0.00,0.08,0.0000
5663,NonVisitorPattern,0.00,0.08,0.0000
5664,VisitorPattern,0.00,0.08,0.0000
5664,NonVisitorPattern,0.00,0.08,0.0000
5665,VisitorPattern,0.00,0.08,0.0000
5665,NonVisitorPattern,0.00,0.08,0.0000
5666,VisitorPattern,0.00,0.08,0.0000
